,Request id,Pickup point,Driver id,Status,RequestTimestamp,DropTimestamp,Request Hour,weekday,Time_slot,supply_demand
1907,1435,City,200.0,Trip Completed,2016-12-07 04:46:00,2016-12-07 05:55:00,4,Wednesday,Early Morning,Supply
1908,2007,City,200.0,Trip Completed,2016-12-07 13:24:00,2016-12-07 14:24:00,13,Wednesday,Daytime,Supply
1909,2381,City,200.0,Trip Completed,2016-12-07 19:41:00,2016-12-07 20:53:00,19,Wednesday,Evening_Time,Supply
1910,2912,Airport,200.0,Trip Completed,2016-07-13 06:13:27,2016-07-13 06:47:48,6,Wednesday,Morning_Time,Supply
1911,3453,Airport,200.0,Trip Completed,2016-07-13 16:56:55,2016-07-13 18:07:05,16,Wednesday,Daytime,Supply
1912,4180,Airport,200.0,Trip Completed,2016-07-14 05:18:07,2016-07-14 05:52:03,5,Thursday,Early Morning,Supply
1913,5122,City,200.0,Trip Completed,2016-07-14 20:04:32,2016-07-14 20:53:21,20,Thursday,Evening_Time,Supply
1914,5531,Airport,200.0,Trip Completed,2016-07-15 05:23:07,2016-07-15 06:26:16,5,Friday,Early Morning,Supply
1915,6582,City,200.0,Trip Completed,2016-07-15 21:22:16,2016-07-15 22:06:38,21,Friday,Evening_Time,Supply
1916,406,Airport,201.0,Trip Completed,2016-11-07 08:36:00,2016-11-07 09:34:00,8,Monday,Morning_Time,Supply
1917,740,Airport,201.0,Trip Completed,2016-11-07 15:35:00,2016-11-07 16:15:00,15,Monday,Daytime,Supply
1918,1312,City,201.0,Trip Completed,2016-11-07 22:48:00,2016-11-07 23:37:00,22,Monday,Late_Night,Supply
1919,1540,Airport,201.0,Trip Completed,2016-12-07 06:04:00,2016-12-07 06:55:00,6,Wednesday,Morning_Time,Supply
1920,1962,City,201.0,Trip Completed,2016-12-07 11:59:00,2016-12-07 13:01:00,11,Wednesday,Daytime,Supply
1921,2173,Airport,201.0,Trip Completed,2016-12-07 17:34:00,2016-12-07 18:33:00,17,Wednesday,Daytime,Supply
1922,3375,City,201.0,Trip Completed,2016-07-13 14:12:23,2016-07-13 14:55:59,14,Wednesday,Daytime,Supply
1923,3540,City,201.0,Trip Completed,2016-07-13 17:58:52,2016-07-13 18:29:14,17,Wednesday,Daytime,Supply
1924,4671,City,201.0,Trip Completed,2016-07-14 12:29:14,2016-07-14 13:28:04,12,Thursday,Daytime,Supply
1925,5336,Airport,201.0,Trip Completed,2016-07-14 22:25:11,2016-07-14 23:41:47,22,Thursday,Late_Night,Supply
1926,5734,City,201.0,Trip Completed,2016-07-15 07:44:41,2016-07-15 08:53:11,7,Friday,Morning_Time,Supply
1927,197,City,202.0,Trip Completed,2016-11-07 06:00:00,2016-11-07 06:49:00,6,Monday,Morning_Time,Supply
1928,819,Airport,202.0,Trip Completed,2016-11-07 17:29:00,2016-11-07 18:12:00,17,Monday,Daytime,Supply
1929,1527,Airport,202.0,Trip Completed,2016-12-07 05:52:00,2016-12-07 07:07:00,5,Wednesday,Early Morning,Supply
1930,3229,Airport,202.0,Trip Completed,2016-07-13 09:54:42,2016-07-13 11:06:56,9,Wednesday,Morning_Time,Supply
1931,4638,City,202.0,Trip Completed,2016-07-14 11:38:13,2016-07-14 12:38:04,11,Thursday,Daytime,Supply
1932,5075,City,202.0,Trip Completed,2016-07-14 19:45:45,2016-07-14 20:25:43,19,Thursday,Evening_Time,Supply
1933,5455,City,202.0,Trip Completed,2016-07-15 03:47:48,2016-07-15 04:53:45,3,Friday,Early Morning,Supply
1934,5738,City,202.0,Trip Completed,2016-07-15 07:53:45,2016-07-15 08:20:46,7,Friday,Morning_Time,Supply
1935,6167,Airport,202.0,Trip Completed,2016-07-15 16:43:19,2016-07-15 17:24:19,16,Friday,Daytime,Supply
1936,220,Airport,203.0,Trip Completed,2016-11-07 06:11:00,2016-11-07 06:55:00,6,Monday,Morning_Time,Supply
1937,909,Airport,203.0,Trip Completed,2016-11-07 18:16:00,2016-11-07 19:07:00,18,Monday,Evening_Time,Supply
1938,1306,Airport,203.0,Trip Completed,2016-11-07 22:39:00,2016-11-07 23:46:00,22,Monday,Late_Night,Supply
1939,2998,City,203.0,Trip Completed,2016-07-13 07:16:45,2016-07-13 07:45:47,7,Wednesday,Morning_Time,Supply
1940,3415,City,203.0,Trip Completed,2016-07-13 15:28:02,2016-07-13 16:37:13,15,Wednesday,Daytime,Supply
1941,3789,City,203.0,Trip Completed,2016-07-13 20:49:13,2016-07-13 21:41:24,20,Wednesday,Evening_Time,Supply
1942,4227,Airport,203.0,Trip Completed,2016-07-14 05:49:34,2016-07-14 06:53:22,5,Thursday,Early Morning,Supply
1943,6490,City,203.0,Trip Completed,2016-07-15 20:29:24,2016-07-15 21:17:23,20,Friday,Evening_Time,Supply
1944,6712,Airport,203.0,Trip Completed,2016-07-15 23:02:31,2016-07-15 23:43:24,23,Friday,Late_Night,Supply
1945,583,Airport,204.0,Trip Completed,2016-11-07 11:08:00,2016-11-07 11:58:00,11,Monday,Daytime,Supply
1946,772,City,204.0,Trip Completed,2016-11-07 16:25:00,2016-11-07 17:36:00,16,Monday,Daytime,Supply
1947,1142,City,204.0,Trip Completed,2016-11-07 20:42:00,2016-11-07 21:40:00,20,Monday,Evening_Time,Supply
1948,1436,City,204.0,Trip Completed,2016-12-07 04:46:00,2016-12-07 05:22:00,4,Wednesday,Early Morning,Supply
1949,1986,City,204.0,Trip Completed,2016-12-07 12:32:00,2016-12-07 13:05:00,12,Wednesday,Daytime,Supply
1950,2508,Airport,204.0,Trip Completed,2016-12-07 21:04:00,2016-12-07 22:00:00,21,Wednesday,Evening_Time,Supply
1951,2788,City,204.0,Trip Completed,2016-07-13 04:49:55,2016-07-13 05:56:07,4,Wednesday,Early Morning,Supply
1952,2956,Airport,204.0,Trip Completed,2016-07-13 06:42:12,2016-07-13 07:35:04,6,Wednesday,Morning_Time,Supply
1953,4518,City,204.0,Trip Completed,2016-07-14 09:18:42,2016-07-14 10:20:53,9,Thursday,Morning_Time,Supply
1954,4681,City,204.0,Trip Completed,2016-07-14 12:47:46,2016-07-14 13:22:59,12,Thursday,Daytime,Supply
1955,5041,City,204.0,Trip Completed,2016-07-14 19:20:06,2016-07-14 20:21:57,19,Thursday,Evening_Time,Supply
1956,6176,City,204.0,Trip Completed,2016-07-15 16:55:46,2016-07-15 17:44:51,16,Friday,Daytime,Supply
1957,542,Airport,205.0,Trip Completed,2016-11-07 10:06:00,2016-11-07 11:02:00,10,Monday,Morning_Time,Supply
1958,605,Airport,205.0,Trip Completed,2016-11-07 11:42:00,2016-11-07 12:31:00,11,Monday,Daytime,Supply
1959,1908,Airport,205.0,Trip Completed,2016-12-07 10:35:00,2016-12-07 11:40:00,10,Wednesday,Morning_Time,Supply
1960,3662,City,205.0,Trip Completed,2016-07-13 19:19:23,2016-07-13 20:20:17,19,Wednesday,Evening_Time,Supply
1961,4254,City,205.0,Trip Completed,2016-07-14 06:06:21,2016-07-14 07:12:50,6,Thursday,Morning_Time,Supply
1962,5337,City,205.0,Trip Completed,2016-07-14 22:21:28,2016-07-14 23:23:40,22,Thursday,Late_Night,Supply
1963,5430,City,205.0,Trip Completed,2016-07-15 02:35:11,2016-07-15 03:25:33,2,Friday,Early Morning,Supply
1964,6630,Airport,205.0,Trip Completed,2016-07-15 21:58:19,2016-07-15 22:50:50,21,Friday,Evening_Time,Supply
1965,297,Airport,206.0,Trip Completed,2016-11-07 07:13:00,2016-11-07 07:43:00,7,Monday,Morning_Time,Supply
1966,501,City,206.0,Trip Completed,2016-11-07 09:37:00,2016-11-07 10:10:00,9,Monday,Morning_Time,Supply
1967,826,City,206.0,Trip Completed,2016-11-07 17:32:00,2016-11-07 18:39:00,17,Monday,Daytime,Supply
1968,2339,City,206.0,Trip Completed,2016-12-07 19:19:00,2016-12-07 20:12:00,19,Wednesday,Evening_Time,Supply
1969,3025,City,206.0,Trip Completed,2016-07-13 07:32:12,2016-07-13 08:45:26,7,Wednesday,Morning_Time,Supply
1970,4803,City,206.0,Trip Completed,2016-07-14 17:02:43,2016-07-14 18:17:52,17,Thursday,Daytime,Supply
1971,5893,City,206.0,Trip Completed,2016-07-15 09:42:11,2016-07-15 10:18:04,9,Friday,Morning_Time,Supply
1972,876,Airport,207.0,Trip Completed,2016-11-07 17:58:00,2016-11-07 18:33:00,17,Monday,Daytime,Supply
1973,1318,City,207.0,Trip Completed,2016-11-07 22:51:00,2016-11-07 23:45:00,22,Monday,Late_Night,Supply
1974,1477,Airport,207.0,Trip Completed,2016-12-07 05:16:00,2016-12-07 06:13:00,5,Wednesday,Early Morning,Supply
1975,2084,Airport,207.0,Trip Completed,2016-12-07 15:46:00,2016-12-07 16:40:00,15,Wednesday,Daytime,Supply
1976,2354,Airport,207.0,Trip Completed,2016-12-07 19:25:00,2016-12-07 20:09:00,19,Wednesday,Evening_Time,Supply
1977,3407,Airport,207.0,Trip Completed,2016-07-13 15:24:47,2016-07-13 16:34:49,15,Wednesday,Daytime,Supply
1978,3703,Airport,207.0,Trip Completed,2016-07-13 19:42:01,2016-07-13 20:50:38,19,Wednesday,Evening_Time,Supply
1979,4085,Airport,207.0,Trip Completed,2016-07-14 02:42:00,2016-07-14 03:28:10,2,Thursday,Early Morning,Supply
1980,4625,City,207.0,Trip Completed,2016-07-14 11:04:55,2016-07-14 12:14:46,11,Thursday,Daytime,Supply
1981,4866,City,207.0,Trip Completed,2016-07-14 17:35:53,2016-07-14 18:27:47,17,Thursday,Daytime,Supply
1982,1278,City,208.0,Trip Completed,2016-11-07 22:03:00,2016-11-07 23:05:00,22,Monday,Late_Night,Supply
1983,2037,City,208.0,Trip Completed,2016-12-07 14:13:00,2016-12-07 15:04:00,14,Wednesday,Daytime,Supply
1984,2567,Airport,208.0,Trip Completed,2016-12-07 21:37:00,2016-12-07 22:26:00,21,Wednesday,Evening_Time,Supply
1985,2829,City,208.0,Trip Completed,2016-07-13 05:20:05,2016-07-13 06:17:18,5,Wednesday,Early Morning,Supply
1986,2918,Airport,208.0,Trip Completed,2016-07-13 06:20:10,2016-07-13 07:01:26,6,Wednesday,Morning_Time,Supply
1987,3362,Airport,208.0,Trip Completed,2016-07-13 13:37:26,2016-07-13 14:36:47,13,Wednesday,Daytime,Supply
1988,5615,City,208.0,Trip Completed,2016-07-15 06:27:11,2016-07-15 07:32:20,6,Friday,Morning_Time,Supply
1989,2008,Airport,209.0,Trip Completed,2016-12-07 13:23:00,2016-12-07 14:28:00,13,Wednesday,Daytime,Supply
1990,3031,Airport,209.0,Trip Completed,2016-07-13 07:32:39,2016-07-13 08:28:29,7,Wednesday,Morning_Time,Supply
1991,3500,Airport,209.0,Trip Completed,2016-07-13 17:31:22,2016-07-13 18:11:49,17,Wednesday,Daytime,Supply
1992,5079,City,209.0,Trip Completed,2016-07-14 19:40:11,2016-07-14 20:16:24,19,Thursday,Evening_Time,Supply
1993,5967,City,209.0,Trip Completed,2016-07-15 10:56:15,2016-07-15 11:55:28,10,Friday,Morning_Time,Supply
1994,6375,City,209.0,Trip Completed,2016-07-15 19:10:20,2016-07-15 20:24:42,19,Friday,Evening_Time,Supply
1995,1551,City,210.0,Trip Completed,2016-12-07 06:10:00,2016-12-07 06:54:00,6,Wednesday,Morning_Time,Supply
1996,2041,City,210.0,Trip Completed,2016-12-07 14:24:00,2016-12-07 15:13:00,14,Wednesday,Daytime,Supply
1997,2666,City,210.0,Trip Completed,2016-12-07 23:40:00,2016-07-13 00:22:19,23,Wednesday,Late_Night,Supply
1998,3348,City,210.0,Trip Completed,2016-07-13 13:12:47,2016-07-13 14:05:36,13,Wednesday,Daytime,Supply
1999,3518,Airport,210.0,Trip Completed,2016-07-13 17:45:55,2016-07-13 18:22:58,17,Wednesday,Daytime,Supply
2000,4205,City,210.0,Trip Completed,2016-07-14 05:35:58,2016-07-14 06:38:23,5,Thursday,Early Morning,Supply
2001,6346,Airport,210.0,Trip Completed,2016-07-15 18:48:48,2016-07-15 19:37:36,18,Friday,Evening_Time,Supply
2002,6433,City,210.0,Trip Completed,2016-07-15 19:52:00,2016-07-15 20:26:07,19,Friday,Evening_Time,Supply
2003,1471,City,211.0,Trip Completed,2016-12-07 05:09:00,2016-12-07 06:01:00,5,Wednesday,Early Morning,Supply
2004,1808,Airport,211.0,Trip Completed,2016-12-07 09:13:00,2016-12-07 10:30:00,9,Wednesday,Morning_Time,Supply
2005,2017,City,211.0,Trip Completed,2016-12-07 13:43:00,2016-12-07 14:22:00,13,Wednesday,Daytime,Supply
2006,4483,City,211.0,Trip Completed,2016-07-14 08:49:48,2016-07-14 09:21:33,8,Thursday,Morning_Time,Supply
2007,4639,Airport,211.0,Trip Completed,2016-07-14 11:31:09,2016-07-14 12:10:50,11,Thursday,Daytime,Supply
2008,4901,Airport,211.0,Trip Completed,2016-07-14 18:02:12,2016-07-14 18:31:27,18,Thursday,Evening_Time,Supply
2009,5357,City,211.0,Trip Completed,2016-07-14 23:09:23,2016-07-15 00:05:34,23,Thursday,Late_Night,Supply
2010,6214,Airport,211.0,Trip Completed,2016-07-15 17:35:20,2016-07-15 18:32:39,17,Friday,Daytime,Supply
2011,575,Airport,212.0,Trip Completed,2016-11-07 10:59:00,2016-11-07 11:51:00,10,Monday,Morning_Time,Supply
2012,753,Airport,212.0,Trip Completed,2016-11-07 15:58:00,2016-11-07 17:05:00,15,Monday,Daytime,Supply
2013,999,City,212.0,Trip Completed,2016-11-07 19:06:00,2016-11-07 20:20:00,19,Monday,Evening_Time,Supply
2014,1534,Airport,212.0,Trip Completed,2016-12-07 05:59:00,2016-12-07 06:58:00,5,Wednesday,Early Morning,Supply
2015,1773,Airport,212.0,Trip Completed,2016-12-07 08:57:00,2016-12-07 10:03:00,8,Wednesday,Morning_Time,Supply
2016,1890,City,212.0,Trip Completed,2016-12-07 10:08:00,2016-12-07 11:16:00,10,Wednesday,Morning_Time,Supply
2017,2609,Airport,212.0,Trip Completed,2016-12-07 22:00:00,2016-12-07 22:56:00,22,Wednesday,Late_Night,Supply
2018,2864,City,212.0,Trip Completed,2016-07-13 05:43:57,2016-07-13 06:10:20,5,Wednesday,Early Morning,Supply
2019,3134,City,212.0,Trip Completed,2016-07-13 08:40:06,2016-07-13 09:52:19,8,Wednesday,Morning_Time,Supply
2020,3302,City,212.0,Trip Completed,2016-07-13 11:41:45,2016-07-13 12:37:07,11,Wednesday,Daytime,Supply
2021,3999,Airport,212.0,Trip Completed,2016-07-13 23:40:57,2016-07-14 00:44:12,23,Wednesday,Late_Night,Supply
2022,4450,City,212.0,Trip Completed,2016-07-14 08:30:35,2016-07-14 09:07:03,8,Thursday,Morning_Time,Supply
2023,6376,City,212.0,Trip Completed,2016-07-15 19:12:24,2016-07-15 20:13:55,19,Friday,Evening_Time,Supply
2024,6622,Airport,212.0,Trip Completed,2016-07-15 21:46:05,2016-07-15 22:39:29,21,Friday,Evening_Time,Supply
2025,87,City,213.0,Trip Completed,2016-11-07 04:46:00,2016-11-07 05:26:00,4,Monday,Early Morning,Supply
2026,859,City,213.0,Trip Completed,2016-11-07 17:49:00,2016-11-07 18:45:00,17,Monday,Daytime,Supply
2027,1170,City,213.0,Trip Completed,2016-11-07 20:55:00,2016-11-07 21:28:00,20,Monday,Evening_Time,Supply
2028,2511,City,213.0,Trip Completed,2016-12-07 21:07:00,2016-12-07 22:15:00,21,Wednesday,Evening_Time,Supply
2029,3427,Airport,213.0,Trip Completed,2016-07-13 15:52:40,2016-07-13 16:56:33,15,Wednesday,Daytime,Supply
2030,5385,Airport,213.0,Trip Completed,2016-07-14 00:07:29,2016-07-14 00:44:29,0,Thursday,,Supply
2031,4643,Airport,213.0,Trip Completed,2016-07-14 11:41:55,2016-07-14 12:32:12,11,Thursday,Daytime,Supply
2032,4850,Airport,213.0,Trip Completed,2016-07-14 17:34:36,2016-07-14 18:07:29,17,Thursday,Daytime,Supply
2033,5689,City,213.0,Trip Completed,2016-07-15 07:21:55,2016-07-15 07:59:29,7,Friday,Morning_Time,Supply
2034,600,City,214.0,Trip Completed,2016-11-07 11:38:00,2016-11-07 12:47:00,11,Monday,Daytime,Supply
2035,2053,Airport,214.0,Trip Completed,2016-12-07 14:50:00,2016-12-07 15:56:00,14,Wednesday,Daytime,Supply
2036,2256,Airport,214.0,Trip Completed,2016-12-07 18:25:00,2016-12-07 18:53:00,18,Wednesday,Evening_Time,Supply
2037,2947,City,214.0,Trip Completed,2016-07-13 06:35:59,2016-07-13 07:24:41,6,Wednesday,Morning_Time,Supply
2038,3834,City,214.0,Trip Completed,2016-07-13 21:21:52,2016-07-13 22:29:22,21,Wednesday,Evening_Time,Supply
2039,4414,Airport,214.0,Trip Completed,2016-07-14 08:08:15,2016-07-14 08:57:44,8,Thursday,Morning_Time,Supply
2040,5901,City,214.0,Trip Completed,2016-07-15 09:53:12,2016-07-15 11:01:26,9,Friday,Morning_Time,Supply
2041,214,City,215.0,Trip Completed,2016-11-07 06:13:00,2016-11-07 06:53:00,6,Monday,Morning_Time,Supply
2042,423,City,215.0,Trip Completed,2016-11-07 08:36:00,2016-11-07 09:21:00,8,Monday,Morning_Time,Supply
2043,1138,City,215.0,Trip Completed,2016-11-07 20:30:00,2016-11-07 21:12:00,20,Monday,Evening_Time,Supply
2044,1977,Airport,215.0,Trip Completed,2016-12-07 12:24:00,2016-12-07 13:07:00,12,Wednesday,Daytime,Supply
2045,2328,City,215.0,Trip Completed,2016-12-07 19:12:00,2016-12-07 20:01:00,19,Wednesday,Evening_Time,Supply
2046,2990,City,215.0,Trip Completed,2016-07-13 07:10:57,2016-07-13 08:11:53,7,Wednesday,Morning_Time,Supply
2047,3658,Airport,215.0,Trip Completed,2016-07-13 19:24:22,2016-07-13 20:08:49,19,Wednesday,Evening_Time,Supply
2048,4471,City,215.0,Trip Completed,2016-07-14 08:46:16,2016-07-14 09:27:15,8,Thursday,Morning_Time,Supply
2049,4767,Airport,215.0,Trip Completed,2016-07-14 15:34:27,2016-07-14 16:29:47,15,Thursday,Daytime,Supply
2050,5505,City,215.0,Trip Completed,2016-07-15 05:02:55,2016-07-15 05:49:14,5,Friday,Early Morning,Supply
2051,5850,City,215.0,Trip Completed,2016-07-15 09:03:38,2016-07-15 10:14:54,9,Friday,Morning_Time,Supply
2052,484,City,216.0,Trip Completed,2016-11-07 09:24:00,2016-11-07 10:10:00,9,Monday,Morning_Time,Supply
2053,855,City,216.0,Trip Completed,2016-11-07 17:50:00,2016-11-07 18:27:00,17,Monday,Daytime,Supply
2054,2709,Airport,216.0,Trip Completed,2016-07-13 01:27:34,2016-07-13 02:10:44,1,Wednesday,Early Morning,Supply
2055,5556,City,216.0,Trip Completed,2016-07-15 05:35:47,2016-07-15 06:49:57,5,Friday,Early Morning,Supply
2056,5648,Airport,216.0,Trip Completed,2016-07-15 06:55:43,2016-07-15 07:37:30,6,Friday,Morning_Time,Supply
2057,114,City,217.0,Trip Completed,2016-11-07 05:10:00,2016-11-07 05:40:00,5,Monday,Early Morning,Supply
2058,470,City,217.0,Trip Completed,2016-11-07 09:22:00,2016-11-07 10:00:00,9,Monday,Morning_Time,Supply
2059,1446,City,217.0,Trip Completed,2016-12-07 04:45:00,2016-12-07 05:38:00,4,Wednesday,Early Morning,Supply
2060,3466,City,217.0,Trip Completed,2016-07-13 17:12:42,2016-07-13 17:59:39,17,Wednesday,Daytime,Supply
2061,4775,Airport,217.0,Trip Completed,2016-07-14 16:07:20,2016-07-14 16:53:31,16,Thursday,Daytime,Supply
2062,1065,Airport,218.0,Trip Completed,2016-11-07 19:51:00,2016-11-07 20:43:00,19,Monday,Evening_Time,Supply
2063,1457,Airport,218.0,Trip Completed,2016-12-07 04:58:00,2016-12-07 05:26:00,4,Wednesday,Early Morning,Supply
2064,3363,City,218.0,Trip Completed,2016-07-13 13:36:11,2016-07-13 14:34:22,13,Wednesday,Daytime,Supply
2065,3994,Airport,218.0,Trip Completed,2016-07-13 23:21:24,2016-07-14 00:07:29,23,Wednesday,Late_Night,Supply
2066,4340,City,218.0,Trip Completed,2016-07-14 07:13:44,2016-07-14 08:07:17,7,Thursday,Morning_Time,Supply
2067,4902,City,218.0,Trip Completed,2016-07-14 18:03:42,2016-07-14 19:11:34,18,Thursday,Evening_Time,Supply
2068,5360,Airport,218.0,Trip Completed,2016-07-14 23:19:15,2016-07-14 23:58:25,23,Thursday,Late_Night,Supply
2069,5665,City,218.0,Trip Completed,2016-07-15 07:03:13,2016-07-15 08:03:04,7,Friday,Morning_Time,Supply
2070,5977,City,218.0,Trip Completed,2016-07-15 11:27:33,2016-07-15 12:04:15,11,Friday,Daytime,Supply
2071,6742,City,218.0,Trip Completed,2016-07-15 23:38:20,2016-07-16 00:39:38,23,Friday,Late_Night,Supply
2072,280,Airport,219.0,Trip Completed,2016-11-07 07:05:00,2016-11-07 07:41:00,7,Monday,Morning_Time,Supply
2073,475,Airport,219.0,Trip Completed,2016-11-07 09:24:00,2016-11-07 10:21:00,9,Monday,Morning_Time,Supply
2074,1350,City,219.0,Trip Completed,2016-11-07 23:40:00,2016-12-07 00:26:00,23,Monday,Late_Night,Supply
2075,2707,Airport,219.0,Trip Completed,2016-07-13 01:17:55,2016-07-13 02:35:58,1,Wednesday,Early Morning,Supply
2076,2928,Airport,219.0,Trip Completed,2016-07-13 06:26:22,2016-07-13 07:18:33,6,Wednesday,Morning_Time,Supply
2077,4534,City,219.0,Trip Completed,2016-07-14 09:29:54,2016-07-14 10:16:36,9,Thursday,Morning_Time,Supply
2078,4715,City,219.0,Trip Completed,2016-07-14 13:22:22,2016-07-14 14:27:36,13,Thursday,Daytime,Supply
2079,4814,Airport,219.0,Trip Completed,2016-07-14 17:17:31,2016-07-14 17:59:00,17,Thursday,Daytime,Supply
2080,5878,City,219.0,Trip Completed,2016-07-15 09:33:34,2016-07-15 10:30:26,9,Friday,Morning_Time,Supply
2081,6076,Airport,219.0,Trip Completed,2016-07-15 14:13:38,2016-07-15 14:45:27,14,Friday,Daytime,Supply
2082,609,City,220.0,Trip Completed,2016-11-07 11:52:00,2016-11-07 12:47:00,11,Monday,Daytime,Supply
2083,1414,Airport,220.0,Trip Completed,2016-12-07 03:25:00,2016-12-07 04:33:00,3,Wednesday,Early Morning,Supply
2084,1713,Airport,220.0,Trip Completed,2016-12-07 08:08:00,2016-12-07 08:45:00,8,Wednesday,Morning_Time,Supply
2085,1991,City,220.0,Trip Completed,2016-12-07 12:32:00,2016-12-07 13:21:00,12,Wednesday,Daytime,Supply
2086,2082,Airport,220.0,Trip Completed,2016-12-07 15:42:00,2016-12-07 16:38:00,15,Wednesday,Daytime,Supply
2087,2798,City,220.0,Trip Completed,2016-07-13 04:51:23,2016-07-13 05:25:32,4,Wednesday,Early Morning,Supply
2088,3763,City,220.0,Trip Completed,2016-07-13 20:35:37,2016-07-13 21:39:13,20,Wednesday,Evening_Time,Supply
2089,4091,Airport,220.0,Trip Completed,2016-07-14 03:00:20,2016-07-14 03:36:42,3,Thursday,Early Morning,Supply
2090,4372,City,220.0,Trip Completed,2016-07-14 07:32:52,2016-07-14 08:49:55,7,Thursday,Morning_Time,Supply
2091,4609,City,220.0,Trip Completed,2016-07-14 10:26:23,2016-07-14 11:32:19,10,Thursday,Morning_Time,Supply
2092,4949,Airport,220.0,Trip Completed,2016-07-14 18:28:29,2016-07-14 18:58:25,18,Thursday,Evening_Time,Supply
2093,6004,Airport,220.0,Trip Completed,2016-07-15 12:12:56,2016-07-15 13:25:34,12,Friday,Daytime,Supply
2094,304,City,221.0,Trip Completed,2016-11-07 07:21:00,2016-11-07 07:50:00,7,Monday,Morning_Time,Supply
2095,700,City,221.0,Trip Completed,2016-11-07 14:05:00,2016-11-07 14:40:00,14,Monday,Daytime,Supply
2096,1708,Airport,221.0,Trip Completed,2016-12-07 08:10:00,2016-12-07 08:39:00,8,Wednesday,Morning_Time,Supply
2097,1918,City,221.0,Trip Completed,2016-12-07 10:56:00,2016-12-07 12:10:00,10,Wednesday,Morning_Time,Supply
2098,2067,Airport,221.0,Trip Completed,2016-12-07 15:13:00,2016-12-07 16:14:00,15,Wednesday,Daytime,Supply
2099,3632,City,221.0,Trip Completed,2016-07-13 19:02:42,2016-07-13 20:07:03,19,Wednesday,Evening_Time,Supply
2100,4332,City,221.0,Trip Completed,2016-07-14 07:10:55,2016-07-14 08:06:45,7,Thursday,Morning_Time,Supply
2101,4875,City,221.0,Trip Completed,2016-07-14 17:50:24,2016-07-14 18:31:45,17,Thursday,Daytime,Supply
2102,5108,City,221.0,Trip Completed,2016-07-14 20:03:55,2016-07-14 20:30:49,20,Thursday,Evening_Time,Supply
2103,5683,Airport,221.0,Trip Completed,2016-07-15 07:15:56,2016-07-15 08:00:10,7,Friday,Morning_Time,Supply
2104,5976,Airport,221.0,Trip Completed,2016-07-15 11:10:14,2016-07-15 12:32:18,11,Friday,Daytime,Supply
2105,6229,City,221.0,Trip Completed,2016-07-15 17:43:20,2016-07-15 18:31:48,17,Friday,Daytime,Supply
2106,6478,Airport,221.0,Trip Completed,2016-07-15 20:14:02,2016-07-15 20:58:08,20,Friday,Evening_Time,Supply
2107,1295,City,222.0,Trip Completed,2016-11-07 22:25:00,2016-11-07 23:03:00,22,Monday,Late_Night,Supply
